"","denom_cia","dt_fim_exerc","cnpj_cia","dt_cotacao","lucro_liquido","pl","ativo_circulante","ativo_nao_circulante","ativo_total","passivo_circulante","passivo_nao_circulante","passivo_total","roe","roi","popl","poat","roa","gaf","pl_alternativo","ebit","ebitda","receitas_financeiras","resultado_financeiro","depreciacao","dt_ini_exerc","cd_cvm","ticker","close","close_dividends","dividends_acc","close_tres_meses","close_dividends_tres_meses","dividends_acc_tres_meses"
"2421","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2019-12-31,"60500139000126",2020-03-31,-284691,-172689,233719,618470,852189,263671,761207,NA,1.64857634244219,-0.33407025906225,-5.93481924152668,1.20264166751742,-0.590574391361541,-4.93481924152668,NA,-229638,-443033,296615,230076,-83220,2019-01-01,10472,"SLED4",29.4004402160645,150.735764216064,121.335324,64.4009628295898,195.74490782959,131.343945
"2422","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2020-12-31,"60500139000126",2021-03-31,-412115,-545119,145597,187596,333193,213849,664463,NA,0.756009238349792,-1.23686572046832,-1.61122984155753,2.63604577527139,-1.14774620115068,-0.611229841557531,NA,-377917,-336373,4504,-29694,-46048,2020-01-01,10472,"SLED3",33.6005058288574,164.944450828857,131.343945,35.7005348205566,167.044479820557,131.343945
"2423","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2020-12-31,"60500139000126",2021-03-31,-412115,-545119,145597,187596,333193,213849,664463,NA,0.756009238349792,-1.23686572046832,-1.61122984155753,2.63604577527139,-1.14774620115068,-0.611229841557531,NA,-377917,-336373,4504,-29694,-46048,2020-01-01,10472,"SLED4",19.2502880096436,140.585612009644,121.335324,35.7005348205566,167.044479820557,131.343945
"2424","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2021-12-31,"60500139000126",2022-03-31,26503,-498920,84018,162637,246655,169258,576317,NA,-0.0531207408001283,0.107449676673897,-1.49437785616933,3.02274431898806,0.0351665281466015,-0.494377856169326,NA,63707,29648,55033,17829,-20974,2021-01-01,10472,"SLED3",14.4300003051758,145.773945305176,131.343945,3.77999997138977,125.11532397139,121.335324
"2425","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2021-12-31,"60500139000126",2022-03-31,26503,-498920,84018,162637,246655,169258,576317,NA,-0.0531207408001283,0.107449676673897,-1.49437785616933,3.02274431898806,0.0351665281466015,-0.494377856169326,NA,63707,29648,55033,17829,-20974,2021-01-01,10472,"SLED4",7.53000020980835,128.865324209808,121.335324,3.77999997138977,125.11532397139,121.335324
"2426","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2022-12-31,"60500139000126",2023-03-31,96653,-347707,30914,76688,107602,147065,308244,NA,-0.277972545850385,0.898245385773499,-1.30946170195021,4.23141763164253,1.75989293879296,-0.309461701950205,NA,203671,205312,14303,-92715,-15944,2022-01-01,10472,"SLED4",0.959999978542328,122.295323978542,121.335324,6.40000009536743,137.743945095367,131.343945
"2427","SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL",2022-12-31,"60500139000126",2023-03-31,96653,-347707,30914,76688,107602,147065,308244,NA,-0.277972545850385,0.898245385773499,-1.30946170195021,4.23141763164253,1.75989293879296,-0.309461701950205,NA,203671,205312,14303,-92715,-15944,2022-01-01,10472,"SLED3",7.21999979019165,138.563944790192,131.343945,6.40000009536743,137.743945095367,131.343945
"2428","ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",2020-12-31,"60537263000166",2021-03-31,-170669,686990,202979,2494126,2697105,810407,1199708,NA,-0.248430108152957,-0.0632785894505405,2.92597417720782,0.745286149408347,0.00303695999970339,3.92597417720782,NA,33535,262014,28520,-177272,-256999,2020-01-01,24953,"ALPK3",7.75,7.75,0,8.3100004196167,8.3100004196167,0
"2429","ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",2021-12-31,"60537263000166",2022-03-31,-224170,562050,276892,2298326,2575218,690908,1322260,NA,-0.398843519259852,-0.0870489410993555,3.58183079797171,0.78174663271226,-0.0125787409065951,4.58183079797171,NA,-19925,200095,17572,-189225,-237592,2021-01-01,24953,"ALPK3",4.28999996185303,4.28999996185303,0,1.37999999523163,1.37999999523163,0
"2430","ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",2022-12-31,"60537263000166",2023-03-31,-157686,425819,274860,2289146,2564006,909510,1228677,NA,-0.370312268827835,-0.0614998560845801,5.0213517950115,0.833924335590478,0.029577153875615,6.02135179501149,NA,93804,296968,27478,-228767,-230642,2022-01-01,24953,"ALPK3",1.16999995708466,1.16999995708466,0,5.05000019073486,5.05000019073486,0
"2431","JEREISSATI PARTICIPACOES S.A.",2011-12-31,"60543816000193",2012-03-30,994521,5323768,5704288,11499105,17203393,3306119,8573506,NA,0.186807727158659,0.0578095844232588,2.23143176036221,0.690539651102547,0.0977797228721102,3.23143176036221,NA,2115423,2545529,546950,-630787,-977056,2011-01-01,8672,"IGTI3",1.67209601402283,1.69899501402283,0.026899,1.5135772228241,1.6569312228241,0.143354
"2432","JEREISSATI PARTICIPACOES S.A.",2012-12-31,"60543816000193",2013-03-28,174625,4610836,5092659,11770170,16862829,3282865,8969128,NA,0.0378727415158553,0.0103556170794355,2.6572172595165,0.726568062808441,0.0147924170967991,3.6572172595165,NA,1191391,1589984,508385,-521348,-906978,2012-01-01,8672,"IGTI3",1.75256323814392,1.89591723814392,0.143354,1.75256323814392,1.89591723814392,0.143354
"2433","JEREISSATI PARTICIPACOES S.A.",2013-12-31,"60543816000193",2014-03-31,78491,2989110,1718351,4050371,5768722,504873,2274739,NA,0.0262589867887097,0.013606306561488,0.929912917222852,0.481841905364828,0.0309690777264011,1.92991291722285,NA,240815,144394,143505,-59490,-47084,2013-01-01,8672,"IGTI3",1.75256323814392,1.89591723814392,0.143354,1.53323781490326,1.69851881490326,0.165281
"2434","JEREISSATI PARTICIPACOES S.A.",2014-12-31,"60543816000193",2015-03-31,-348168,3164741,1198044,4633664,5831708,483244,2183723,NA,-0.110014689985689,-0.0597025777010783,0.842712563208174,0.457321765767422,-0.0248260029480214,1.84271256320817,NA,-53200,-102708,138508,-179925,-89000,2014-01-01,8672,"IGTI3",1.53323781490326,1.69851881490326,0.165281,0.950428068637848,1.11570906863785,0.165281
"2435","JEREISSATI PARTICIPACOES S.A.",2015-12-31,"60543816000193",2016-03-31,-568545,2745378,899613,4542093,5441706,576594,2119734,NA,-0.207091701033519,-0.104479183550159,0.982133607831053,0.495493141305319,-0.0535074846013364,1.98213360783105,NA,-268496,-277333,117366,-230028,-108529,2015-01-01,8672,"IGTI3",0.546944439411163,0.712225439411163,0.165281,0.457281440496445,0.622562440496445,0.165281
"2436","JEREISSATI PARTICIPACOES S.A.",2016-12-31,"60543816000193",2017-03-31,90501,2783984,851310,4552434,5403744,459815,2159945,NA,0.0325077299294824,0.0167478326138322,0.941011155236524,0.48480460954479,0.0669376639603949,1.94101115523652,NA,371829,404012,101055,-225743,-133238,2016-01-01,8672,"IGTI3",0.54066801071167,0.70594901071167,0.165281,1.14929139614105,1.32952739614105,0.180236
"2437","IGUATEMI S.A.",2017-12-31,"60543816000193",2018-03-29,185306,2816685,691603,4485692,5177295,350559,2010051,NA,0.0657886842156649,0.0357920497093559,0.838080935567875,0.455954315912074,0.0779650377272302,1.83808093556788,NA,388813,429998,65219,-178315,-106404,2017-01-01,8672,"IGTI3",2.13676261901855,2.31699861901855,0.180236,1.82594585418701,2.04600385418701,0.220058
"2438","IGUATEMI S.A.",2018-12-31,"60543816000193",2019-03-29,239664,2855040,871505,4523403,5394908,279056,2260812,NA,0.0839441829186281,0.0444241125149864,0.889608551894194,0.470789863330385,0.0806445633549265,1.88960855189419,NA,349782,405666,53774,-125875,-109658,2018-01-01,8672,"IGTI3",2.2697913646698,2.4898493646698,0.220058,2.54357862472534,2.80345962472534,0.259881
"2439","IGUATEMI S.A.",2019-12-31,"60543816000193",2020-03-31,285588,3023770,1171236,4576811,5748047,281823,2442454,NA,0.0944476597095679,0.0496843536595995,0.900953776246209,0.4739482819121,0.0840123610680288,1.90095377624621,NA,372744,438648,62119,-111178,-128023,2019-01-01,8672,"IGTI3",1.94861721992493,2.20849821992493,0.259881,2.19612121582031,2.45600221582031,0.259881
"2440","IGUATEMI S.A.",2020-12-31,"60543816000193",2021-03-31,176080,3174014,1858917,5154914,7013831,797422,3042395,NA,0.0554754956972465,0.0251046824481514,1.20976687563445,0.547463575897395,0.0476598309825258,2.20976687563445,NA,269318,344753,73566,-88935,-149001,2020-01-01,8672,"IGTI3",2.55161595344543,2.82287495344543,0.271259,3.18262791633606,3.46526491633606,0.282637
"2441","IGUATEMI S.A.",2021-12-31,"60543816000193",2022-03-31,346205,3440534,2353500,5019304,7372804,507687,3424583,NA,0.100625368038799,0.0469570329009153,1.1429243251193,0.533347963678405,0.0463031432817148,2.1429243251193,NA,441437,115398,481425,195507,-155386,2021-01-01,8672,"IGTI3",2.53534650802612,2.81798350802612,0.282637,17.8714733123779,18.2127833123779,0.34131
"2442","IGUATEMI S.A.",2021-12-31,"60543816000193",2022-03-31,346205,3440534,2353500,5019304,7372804,507687,3424583,NA,0.100625368038799,0.0469570329009153,1.1429243251193,0.533347963678405,0.0463031432817148,2.1429243251193,NA,447787,115398,487775,195507,-155386,2021-01-01,8672,"IGTI11",19.7326507568359,19.7326507568359,0,17.8714733123779,18.2127833123779,0.34131
"2443","IGUATEMI S.A.",2022-12-31,"60543816000193",2023-03-31,12821,4107688,2176945,5871192,8048137,1707808,2232641,NA,0.00312122050165446,0.00159303948230504,0.95928634307182,0.489610079947695,0.0614763391825959,1.95928634307182,NA,969086,941270,186846,-625684,-159030,2022-01-01,8672,"IGTI11",19.01731300354,19.45013100354,0.432818,22.5900001525879,23.2973431525879,0.707343
"2444","IGUATEMI S.A.",2022-12-31,"60543816000193",2023-03-31,12821,4107688,2176945,5871192,8048137,1707808,2232641,NA,0.00312122050165446,0.00159303948230504,0.95928634307182,0.489610079947695,0.0614763391825959,1.95928634307182,NA,969086,941270,186846,-625684,-159030,2022-01-01,8672,"IGTI3",2.39094281196594,2.73540881196594,0.344466,22.5900001525879,23.2973431525879,0.707343
"2445","IGUATEMI S.A.",2022-12-31,"60543816000193",2023-03-31,12821,4107688,2176945,5871192,8048137,1707808,2232641,NA,0.00312122050165446,0.00159303948230504,0.95928634307182,0.489610079947695,0.0614763391825959,1.95928634307182,NA,969086,941270,186846,-625684,-159030,2022-01-01,8672,"IGTI4",7.89886713027954,7.89886713027954,0,22.5900001525879,23.2973431525879,0.707343
"2446","SUZANO HOLDING S.A.",2011-12-31,"60651809000105",2012-03-30,38031,9501855,5449204,16541022,21990226,3069093,9419278,NA,0.00400248162069406,0.00172945016572363,1.31430873234753,0.567905532212357,0.0287890629227731,2.31430873234753,NA,1454075,1530275,549383,-730854,-625583,2011-01-01,9067,"NEMO3",1.22514367103577,1.55279367103577,0.32765,1.22514367103577,1.55279367103577,0.32765
"2447","SUZANO HOLDING S.A.",2012-12-31,"60651809000105",2013-03-28,-168849,10217997,6760842,18933776,25694618,2891962,12584659,NA,-0.0165246672121748,-0.00657137615355869,1.51464332980329,0.602329289347676,0.0195899779479111,2.51464332980329,NA,1140432,1497243,370713,-805387,-727524,2012-01-01,9067,"NEMO3",1.22514367103577,1.55279367103577,0.32765,1.22514367103577,1.55279367103577,0.32765
"2448","SUZANO HOLDING S.A.",2013-12-31,"60651809000105",2014-03-31,-208759,10876553,6549811,20948743,27498554,2309675,14312326,NA,-0.0191934889665871,-0.00759163554563633,1.52824162213893,0.60446818403615,0.0343469696624775,2.52824162213893,NA,1349912,1974124,265408,-1223257,-889620,2013-01-01,9067,"NEMO3",1.22514367103577,1.55279367103577,0.32765,1.24887228012085,1.67152228012085,0.42265
"2449","SUZANO HOLDING S.A.",2014-12-31,"60651809000105",2015-03-31,-231698,10537406,6658192,21809707,28467899,3091193,14839300,NA,-0.0219881439511774,-0.00813892166752453,1.70160407599366,0.629849536841479,0.0423048430795683,2.70160407599366,NA,1730037,2657720,288557,-1554603,-1216240,2014-01-01,9067,"NEMO3",1.24887228012085,1.67152228012085,0.42265,1.29015719890594,1.87280719890594,0.58265
"2450","SUZANO HOLDING S.A.",2015-12-31,"60651809000105",2016-03-31,-851931,9400403,6901999,21719931,28621930,3629916,15591611,NA,-0.0906270720521237,-0.0297649739203471,2.04475563441269,0.671566417778256,0.106211670561699,3.0447556344127,NA,4365893,5472955,312498,-4398620,-1419560,2015-01-01,9067,"NEMO3",1.52309989929199,2.90574989929199,1.38265,1.59186863899231,3.19051863899231,1.59865
"2451","SUZANO HOLDING S.A.",2016-12-31,"60651809000105",2017-03-31,1682455,10190949,8074133,21428484,29502617,3856046,15455622,NA,0.165093064443753,0.0570273138820193,1.89498230243327,0.654574745013298,0.044428973877131,2.89498230243327,NA,2121231,1256397,2268426,1100667,-1403592,2016-01-01,9067,"NEMO3",1.59186863899231,3.19051863899231,1.59865,1.71256220340729,3.66359020340729,1.951028
"2452","SUZANO HOLDING S.A.",2017-12-31,"60651809000105",2018-03-29,1782887,11629758,6845581,21800216,28645797,3787009,13229030,NA,0.153303877862291,0.0622390433053757,1.46314643864473,0.594015205790923,0.113223521063142,2.46314643864473,NA,2732247,3752403,382695,-1013578,-1402851,2017-01-01,9067,"NEMO3",1.72776687145233,3.72279487145233,1.995028,1.8368968963623,4.1289748963623,2.292078
"2453","SUZANO HOLDING S.A.",2018-12-31,"60651809000105",2019-03-29,311331,12056391,30821453,23184365,54005818,6063617,35885810,NA,0.0258229017290498,0.00576476778853715,3.47943484911861,0.776757552306679,0.0924274677220888,4.47943484911861,NA,5770830,6872209,461925,-4838932,-1563304,2018-01-01,9067,"NEMO3",1.8368968963623,4.1289748963623,2.292078,1.95895898342133,4.56258498342133,2.603626
"2454","SUZANO HOLDING S.A.",2019-12-31,"60651809000105",2020-03-31,-2817594,18164024,18953457,79077212,98030669,11485813,68380832,NA,-0.155119482334972,-0.0287419644152383,4.39696870032764,0.814710802391851,0.026734623222861,5.39696870032764,NA,5683639,13240831,496422,-6721609,-8053614,2019-01-01,9067,"NEMO3",1.95895898342133,4.56258498342133,2.603626,1.9643018245697,4.5815278245697,2.617226
"2455","SUZANO HOLDING S.A.",2020-12-31,"60651809000105",2021-03-31,-10731744,7390423,18010820,83851798,101862618,8178766,86293429,NA,-1.45211498719356,-0.105355077365084,12.7830565314056,0.92744715239893,0.0828616931875833,13.7830565314056,NA,22591935,28980070,328770,-26083581,-6716905,2020-01-01,9067,"NEMO3",1.9643018245697,4.5815278245697,2.617226,1.9643018245697,4.5815278245697,2.617226
"2456","SUZANO HOLDING S.A.",2021-12-31,"60651809000105",2022-03-31,8634583,15230792,34113789,84920657,119034446,11551975,92251679,NA,0.566916218145452,0.0725385238488025,6.81538123559169,0.872047188760806,0.152715542524556,7.81538123559169,NA,18057281,24822547,273503,-9346511,-7038769,2021-01-01,9067,"NEMO3",2.22105574607849,5.41628174607849,3.195226,2.4494686126709,6.1109446126709,3.661476
"2457","SUZANO HOLDING S.A.",2022-12-31,"60651809000105",2023-03-31,23392406,33239904,37200791,96077908,133278699,14498065,85540730,NA,0.703744691922095,0.175514963572686,3.00959939595493,0.750598525875466,0.166686546062398,4.00959939595493,NA,22721881,19121018,11028401,6437783,-7427538,2022-01-01,9067,"NEMO3",3.89645504951477,9.49699904951477,5.600544,3.89645504951477,9.49699904951477,5.600544
"2458","CIA MELHORAMENTOS DE SAO PAULO",2011-12-31,"60730348000166",2012-03-30,-4456,828391,69996,1447992,1517988,64761,624836,NA,-0.00537910238039766,-0.00293546457547754,0.832453515308592,0.454283564823964,0.00100132543867277,1.83245351530859,NA,15931,20733,259,-13052,-5061,2011-01-01,3654,"MSPA3",30.5132236480713,30.5132236480713,0,15.339243888855,15.339243888855,0
"2459","CIA MELHORAMENTOS DE SAO PAULO",2011-12-31,"60730348000166",2012-03-30,-4456,828391,69996,1447992,1517988,64761,624836,NA,-0.00537910238039766,-0.00293546457547754,0.832453515308592,0.454283564823964,0.00100132543867277,1.83245351530859,NA,15931,20733,259,-13052,-5061,2011-01-01,3654,"MSPA4",19.7197971343994,19.7197971343994,0,15.339243888855,15.339243888855,0
"2460","CIA MELHORAMENTOS DE SAO PAULO",2012-12-31,"60730348000166",2013-03-28,3244,833429,69781,1434150,1503931,69784,600718,NA,0.00389235315785748,0.00215701385236424,0.80451004224715,0.44583295377248,0.00948514260295186,1.80451004224715,NA,13034,18616,417,-10197,-5999,2012-01-01,3654,"MSPA4",13.1416635513306,13.1416635513306,0,19.070764541626,19.070764541626,0
"2461","CIA MELHORAMENTOS DE SAO PAULO",2012-12-31,"60730348000166",2013-03-28,3244,833429,69781,1434150,1503931,69784,600718,NA,0.00389235315785748,0.00215701385236424,0.80451004224715,0.44583295377248,0.00948514260295186,1.80451004224715,NA,13034,18616,417,-10197,-5999,2012-01-01,3654,"MSPA3",16.7822704315186,16.7822704315186,0,19.070764541626,19.070764541626,0
"2462","CIA MELHORAMENTOS DE SAO PAULO",2013-12-31,"60730348000166",2014-03-31,-6826,826225,95344,1465324,1560668,84819,649624,NA,-0.00826167206269479,-0.00437376815568718,0.888914036733335,0.470595283558066,0.00527146068222069,1.88891403673334,NA,11738,17108,2637,-15490,-8007,2013-01-01,3654,"MSPA4",19.712495803833,19.712495803833,0,18.2888164520264,18.2888164520264,0
"2463","CIA MELHORAMENTOS DE SAO PAULO",2013-12-31,"60730348000166",2014-03-31,-6826,826225,95344,1465324,1560668,84819,649624,NA,-0.00826167206269479,-0.00437376815568718,0.888914036733335,0.470595283558066,0.00527146068222069,1.88891403673334,NA,11738,17108,2637,-15490,-8007,2013-01-01,3654,"MSPA3",26.699068069458,26.699068069458,0,18.2888164520264,18.2888164520264,0
"2464","CIA MELHORAMENTOS DE SAO PAULO",2014-12-31,"60730348000166",2015-03-31,33480,820268,184753,1427762,1612515,93943,698304,NA,0.0408159284526521,0.020762597557232,0.965839213525336,0.491311398653656,0.035852689742421,1.96583921352534,NA,56498,63108,4071,-21640,-10681,2014-01-01,3654,"MSPA4",18.2888164520264,18.2888164520264,0,19.070764541626,19.070764541626,0
"2465","CIA MELHORAMENTOS DE SAO PAULO",2014-12-31,"60730348000166",2015-03-31,33480,820268,184753,1427762,1612515,93943,698304,NA,0.0408159284526521,0.020762597557232,0.965839213525336,0.491311398653656,0.035852689742421,1.96583921352534,NA,56498,63108,4071,-21640,-10681,2014-01-01,3654,"MSPA3",21.3592586517334,21.3592586517334,0,19.070764541626,19.070764541626,0
"2466","CIA MELHORAMENTOS DE SAO PAULO",2015-12-31,"60730348000166",2016-03-31,-81873,712376,118077,1355435,1473512,85144,675992,NA,-0.114929475445551,-0.0555631715249011,1.06844699989893,0.516545504889,-0.0424292438744985,2.06844699989893,NA,-57336,-48957,5196,-19347,-13575,2015-01-01,3654,"MSPA3",19.0783920288086,19.0783920288086,0,24.8231468200684,24.8231468200684,0
"2467","CIA MELHORAMENTOS DE SAO PAULO",2015-12-31,"60730348000166",2016-03-31,-81873,712376,118077,1355435,1473512,85144,675992,NA,-0.114929475445551,-0.0555631715249011,1.06844699989893,0.516545504889,-0.0424292438744985,2.06844699989893,NA,-57336,-48957,5196,-19347,-13575,2015-01-01,3654,"MSPA4",19.712495803833,19.712495803833,0,24.8231468200684,24.8231468200684,0
"2468","CIA MELHORAMENTOS DE SAO PAULO",2016-12-31,"60730348000166",2017-03-31,243591,895626,318113,1314464,1632577,142925,594026,NA,0.271978482089622,0.149206438654961,0.82283341484057,0.45140351726136,0.163710501863006,1.82283341484057,NA,256057,253628,16503,-9821,-14074,2016-01-01,3654,"MSPA3",25.9282169342041,27.1182169342041,1.19,31.2594623565674,38.0994623565674,6.84
"2469","CIA MELHORAMENTOS DE SAO PAULO",2016-12-31,"60730348000166",2017-03-31,243591,895626,318113,1314464,1632577,142925,594026,NA,0.271978482089622,0.149206438654961,0.82283341484057,0.45140351726136,0.163710501863006,1.82283341484057,NA,256057,253628,16503,-9821,-14074,2016-01-01,3654,"MSPA4",24.941047668457,26.131047668457,1.19,31.2594623565674,38.0994623565674,6.84
"2470","CIA MELHORAMENTOS DE SAO PAULO",2017-12-31,"60730348000166",2018-03-29,38137,932907,227997,1259059,1487056,65821,488328,NA,0.0408797447119595,0.0256459743277994,0.594002403240623,0.372648373699444,-0.0082350631045502,1.59400240324062,NA,66266,38885,41614,31934,-14233,2017-01-01,3654,"MSPA3",44.6563758850098,51.4963758850098,6.84,42.0178985595703,52.5678985595703,10.55
"2471","CIA MELHORAMENTOS DE SAO PAULO",2017-12-31,"60730348000166",2018-03-29,38137,932907,227997,1259059,1487056,65821,488328,NA,0.0408797447119595,0.0256459743277994,0.594002403240623,0.372648373699444,-0.0082350631045502,1.59400240324062,NA,66266,38885,41614,31934,-14233,2017-01-01,3654,"MSPA4",39.0859832763672,46.4959832763672,7.41,42.0178985595703,52.5678985595703,10.55
"2472","CIA MELHORAMENTOS DE SAO PAULO",2018-12-31,"60730348000166",2019-03-29,4687,919782,163319,1269386,1432705,42604,470319,NA,0.00509577269396444,0.00327143410541598,0.557657140496335,0.358010197493552,-0.0120157324780747,1.55765714049633,NA,7961,-1566,23148,20888,-13621,2018-01-01,3654,"MSPA4",47.4989204406738,60.5789204406738,13.08,47.9382629394531,61.4582629394531,13.52
"2473","CIA MELHORAMENTOS DE SAO PAULO",2018-12-31,"60730348000166",2019-03-29,4687,919782,163319,1269386,1432705,42604,470319,NA,0.00509577269396444,0.00327143410541598,0.557657140496335,0.358010197493552,-0.0120157324780747,1.55765714049633,NA,7961,-1566,23148,20888,-13621,2018-01-01,3654,"MSPA3",49.5039329528809,61.4939329528809,11.99,47.9382629394531,61.4582629394531,13.52
"2474","CIA MELHORAMENTOS DE SAO PAULO",2019-12-31,"60730348000166",2020-03-31,-36584,883397,110621,1320050,1430671,41712,505562,NA,-0.0414128642048818,-0.0255712179809334,0.619510820163528,0.382529596252388,-0.0285712088942881,1.61951082016353,NA,-31063,-26100,9179,3975,-14142,2019-01-01,3654,"MSPA4",51.4230499267578,64.9430499267578,13.52,51.4230499267578,64.9430499267578,13.52
"2475","CIA MELHORAMENTOS DE SAO PAULO",2019-12-31,"60730348000166",2020-03-31,-36584,883397,110621,1320050,1430671,41712,505562,NA,-0.0414128642048818,-0.0255712179809334,0.619510820163528,0.382529596252388,-0.0285712088942881,1.61951082016353,NA,-31063,-26100,9179,3975,-14142,2019-01-01,3654,"MSPA3",44.9460792541504,57.3360792541504,12.39,51.4230499267578,64.9430499267578,13.52
"2476","CIA MELHORAMENTOS DE SAO PAULO",2020-12-31,"60730348000166",2021-03-31,-54834,827556,78819,1313256,1392075,44816,519703,NA,-0.0662601684961501,-0.0393901190668606,0.68215202354886,0.405523409299068,-0.0471332363557998,1.68215202354886,NA,-25486,-14338,7851,-5359,-18999,2020-01-01,3654,"MSPA3",47.9424858093262,60.3324858093262,12.39,47.9424858093262,60.3324858093262,12.39
"2477","CIA MELHORAMENTOS DE SAO PAULO",2020-12-31,"60730348000166",2021-03-31,-54834,827556,78819,1313256,1392075,44816,519703,NA,-0.0662601684961501,-0.0393901190668606,0.68215202354886,0.405523409299068,-0.0471332363557998,1.68215202354886,NA,-25486,-14338,7851,-5359,-18999,2020-01-01,3654,"MSPA4",42.0370941162109,55.5570941162109,13.52,47.9424858093262,60.3324858093262,12.39
"2478","CIA MELHORAMENTOS DE SAO PAULO",2021-12-31,"60730348000166",2022-03-31,-32513,823503,133085,1316868,1449953,73917,552533,NA,-0.0394813376514718,-0.0224234854509077,0.76071368288883,0.432048487088892,-0.0208496413332018,1.76071368288883,NA,-12212,4418,9791,-6396,-26421,2021-01-01,3654,"MSPA4",46.9297752380371,60.4497752380371,13.52,49.9500732421875,62.3400732421875,12.39
"2479","CIA MELHORAMENTOS DE SAO PAULO",2021-12-31,"60730348000166",2022-03-31,-32513,823503,133085,1316868,1449953,73917,552533,NA,-0.0394813376514718,-0.0224234854509077,0.76071368288883,0.432048487088892,-0.0208496413332018,1.76071368288883,NA,-12212,4418,9791,-6396,-26421,2021-01-01,3654,"MSPA3",49.9500732421875,62.3400732421875,12.39,49.9500732421875,62.3400732421875,12.39
"2480","CIA MELHORAMENTOS DE SAO PAULO",2022-12-31,"60730348000166",2023-03-31,1512,825896,99593,1318515,1418108,69887,522325,NA,0.00183073897924194,0.00106620934371712,0.717053963210864,0.417607121601458,0.00290104843918799,1.71705396321086,NA,35830,38326,11086,-12917,-13582,2022-01-01,3654,"MSPA4",40.9387397766113,54.4587397766113,13.52,46.25,58.695418,12.445418
"2481","CIA MELHORAMENTOS DE SAO PAULO",2022-12-31,"60730348000166",2023-03-31,1512,825896,99593,1318515,1418108,69887,522325,NA,0.00183073897924194,0.00106620934371712,0.717053963210864,0.417607121601458,0.00290104843918799,1.71705396321086,NA,35830,38326,11086,-12917,-13582,2022-01-01,3654,"MSPA3",46.194580078125,58.584580078125,12.39,46.25,58.695418,12.445418
"2482","BCO BRADESCO S.A.",2011-12-31,"60746948000112",2012-03-30,11089442,59382094,NA,NA,722086892,NA,NA,662704798,0.186747237306923,0.0153574896911437,11.160010591745,0.917763229525568,0.0203347674118976,12.160010591745,59382094,NA,NA,NA,NA,-2120335,2011-01-01,906,"BBDC4",6.92996644973755,7.62620744973755,0.696241,6.57149505615234,7.34924905615234,0.777754
"2483","BCO BRADESCO S.A.",2011-12-31,"60746948000112",2012-03-30,11089442,59382094,NA,NA,722086892,NA,NA,662704798,0.186747237306923,0.0153574896911437,11.160010591745,0.917763229525568,0.0203347674118976,12.160010591745,59382094,NA,NA,NA,NA,-2120335,2011-01-01,906,"BBDC3",5.9668436050415,6.5757596050415,0.608916,6.57149505615234,7.34924905615234,0.777754
"2484","BCO BRADESCO S.A.",2012-12-31,"60746948000112",2013-03-28,11351694,71346390,NA,NA,801186699,NA,NA,729840309,0.159106774708573,0.0141686001704329,10.2295338138342,0.910949108255228,0.0192732206104685,11.2295338138342,71346390,NA,NA,NA,NA,-2538260,2012-01-01,906,"BBDC3",8.46909332275391,9.46545632275391,0.996363,7.72783660888672,8.81633360888672,1.088497
"2485","BCO BRADESCO S.A.",2012-12-31,"60746948000112",2013-03-28,11351694,71346390,NA,NA,801186699,NA,NA,729840309,0.159106774708573,0.0141686001704329,10.2295338138342,0.910949108255228,0.0192732206104685,11.2295338138342,71346390,NA,NA,NA,NA,-2538260,2012-01-01,906,"BBDC4",8.21133422851562,9.27471522851562,1.063381,7.72783660888672,8.81633360888672,1.088497
"2486","BCO BRADESCO S.A.",2013-12-31,"60746948000112",2014-03-31,12486138,72102926,NA,NA,838301614,NA,NA,766198688,0.173171030534877,0.0148945651439483,10.6264576280857,0.913989279281049,0.0170811659680283,11.6264576280857,72102926,NA,NA,NA,NA,-2740830,2013-01-01,906,"BBDC4",7.96117448806763,9.41521648806763,1.454042,8.35311889648438,9.81180389648437,1.458685
"2487","BCO BRADESCO S.A.",2013-12-31,"60746948000112",2014-03-31,12486138,72102926,NA,NA,838301614,NA,NA,766198688,0.173171030534877,0.0148945651439483,10.6264576280857,0.913989279281049,0.0170811659680283,11.6264576280857,72102926,NA,NA,NA,NA,-2740830,2013-01-01,906,"BBDC3",8.63070297241211,9.98663297241211,1.35593,8.35311889648438,9.81180389648437,1.458685
